country,year,value,indicator code,indicator description
Palau,2019,,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Panama,2019,7.561506413718027,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Papua New Guinea,2019,0.6387075564739586,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Paraguay,2019,3.803118907844331,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Peru,2019,31.79319944196809,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Philippines,2019,45.79284892766138,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Poland,2019,113.78127986355389,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Portugal,2019,102.98716157537164,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Republic of North Macedonia,2019,1.152174250941666,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Republika Srpska,2019,5.681799360683704,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Romania,2019,D,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Russian Federation,2019,11.7070184150819,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Rwanda,2019,2.181470429063066,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Samoa,2019,D,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
São Tomé and Príncipe,2019,D,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Saudi Arabia,2019,,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Senegal,2019,0.2524511394753155,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
"Serbia, Republic of",2019,7.1294986408716206,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Seychelles,2019,23.420919656392115,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Sierra Leone,2019,0.017567560511107846,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Singapore,2019,D,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Slovak Republic,2019,D,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Slovenia,2019,152.14192548124385,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Solomon Islands,2019,1.2557627673180451,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
South Africa,2019,95.04460391067128,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Spain,2019,106.27652357749156,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Sri Lanka,2019,,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
St. Kitts and Nevis,2019,18.10934401683461,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
St. Lucia,2019,98.78782843110102,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
St. Vincent and the Grenadines,2019,82.17003433817058,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Suriname,2019,0.2186718419002583,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Sweden,2019,143.2353339054875,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Switzerland,2019,D,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Taiwan,2019,56.563720073664825,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Tajikistan,2019,8.3756753017644,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Thailand,2019,28.781385757345184,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
"Timor-Leste, Dem. Rep. of",2019,D,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Togo,2019,0.578287579867548,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Tonga,2019,2.2331959865379174,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Trinidad and Tobago,2019,4.290117735695621,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Turkey,2019,14.340996011848036,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Turks and Caicos Islands,2019,,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Uganda,2019,3.385329617409822,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Ukraine,2019,4.584429283687904,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
United Kingdom,2019,91.2259304279876,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
United States,2019,92.09072742872581,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Uruguay,2019,76.06876710709382,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Uzbekistan,2019,31.855035351242062,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Vanuatu,2019,,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Vietnam,2019,100.77596663019624,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Zambia,2019,D,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Zimbabwe,2019,0.6459535040234963,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
"Afghanistan, Islamic Republic of",2020,,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Albania,2020,4.237190254697691,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Angola,2020,2.435832458853429,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Antigua and Barbuda,2020,11.738678431969166,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Argentina,2020,18.604407473808514,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
"Armenia, Republic of",2020,62.94296588297142,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Aruba,2020,101.55344508450534,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Australia,2020,172.04536997240237,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Austria,2020,146.11694714934708,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
"Azerbaijan, Republic of",2020,0,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Bangladesh,2020,7.384303699796248,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Barbados,2020,44.78605818132502,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Belarus,2020,D,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Belgium,2020,139.3093664450528,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Belize,2020,1.0340974228624698,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Benin,2020,0.056361888805464985,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Bhutan,2020,17.317659122924326,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Bolivia,2020,2.3794912132529147,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Bosnia and Herzegovina,2020,,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Botswana,2020,30.07767460221788,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Brazil,2020,32.46006410255768,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Brunei Darussalam,2020,,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Bulgaria,2020,93.73540272741518,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Burkina Faso,2020,0.1796474606019887,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Burundi,2020,0.03342152252563875,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Cabo Verde,2020,29.608600528764157,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Cambodia,2020,D,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Cameroon,2020,0.39707522746924623,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Canada,2020,148.63517111815327,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Central African Republic,2020,0.0029126208542612944,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Chad,2020,D,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Chile,2020,114.41398684965978,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
"China, P.R.: Hong Kong",2020,84.35343010773867,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
"China, P.R.: Mainland",2020,D,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Colombia,2020,16.079449377198873,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Comoros,2020,0.07366059073239065,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
"Congo, Democratic Republic of",2020,,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
"Congo, Republic of",2020,0.3041978937283891,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Cook Islands,2020,57.070142768466795,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Costa Rica,2020,17.491017934681246,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Croatia,2020,104.63731674606005,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Cyprus,2020,100.6234985442106,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Czech Republic,2020,40.305515310721525,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Denmark,2020,173.20941260236845,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Dominica,2020,93.86271572054825,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Dominican Republic,2020,3.770230666644714,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Ecuador,2020,20.60860138973287,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
El Salvador,2020,,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Estonia,2020,134.11857429345477,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Eswatini,2020,3.4113197733011127,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Ethiopia,2020,,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Fiji,2020,19.89867323517886,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Finland,2020,197.60478825385093,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
France,2020,174.44947539800887,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Gabon,2020,1.5293406894349848,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
"Gambia, The",2020,,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Georgia,2020,75.74850315221796,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Germany,2020,97.56689234268973,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Ghana,2020,17.357780968786997,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Greece,2020,190.0280276302424,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Grenada,2020,32.3922575125655,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Guatemala,2020,14.698113887402272,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Guinea,2020,0.03375115346362236,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Guinea Bissau,2020,D,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Guyana,2020,128.11000849803997,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Honduras,2020,2.8104602588602883,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Hungary,2020,104.59398916791673,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Iceland,2020,144.81737550857747,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
India,2020,13.292957717753811,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Indonesia,2020,12.888752676008261,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Ireland,2020,130.5449770569154,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Israel,2020,131.99572070983027,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Italy,2020,115.61094198795558,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Jamaica,2020,13.160779156780562,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Japan,2020,D,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Kazakhstan,2020,0,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Kenya,2020,50.86169891989179,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Kiribati,2020,,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
"Korea, Republic of",2020,D,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
"Kosovo, Republic of",2020,16.596848131085373,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Kyrgyz Republic,2020,,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
Lao People's Democratic Republic,2020,0,PIT_Labor_Force,Active taxpayers on PIT register as percentage of Labor Force
